@RELATION LeftOrRight

@ATTRIBUTE canterdistance	numeric
@ATTRIBUTE cardistance1	    numeric
@ATTRIBUTE cardistance2	    numeric
@ATTRIBUTE cardistance3	    numeric
@ATTRIBUTE cardistance4	    numeric
@ATTRIBUTE cardistance5	    numeric
@ATTRIBUTE cardistance6	    numeric
@ATTRIBUTE cardistance7	    numeric
@ATTRIBUTE cardistance8	    numeric
@ATTRIBUTE cardistance9	    numeric
@ATTRIBUTE cardistance10	numeric
@ATTRIBUTE cardistance11	numeric
@ATTRIBUTE cardistance12	numeric
@ATTRIBUTE cardistance13	numeric
@ATTRIBUTE action   		{1,2,3}

@DATA
14.36869 5.724164 6.007055 6.8104 8.533076 12.5689 27.70323 211.3509 35.6801 21.89545 16.61021 14.1576 11.27663 11.04319 2
14.36653 5.724349 6.007248 6.81062 8.533352 12.56931 27.70538 211.3502 35.67931 21.89497 16.60985 14.15729 11.27648 11.04305 2
14.36352 5.724592 6.007503 6.810909 8.533713 12.56984 27.70825 211.3485 35.67822 21.8943 16.60934 14.15686 11.27627 11.04284 2
14.35957 5.724899 6.007825 6.811275 8.534172 12.57052 27.7119 211.3457 35.6768 21.89342 16.60868 14.15629 11.276 11.04257 2
14.35447 5.725284 6.008229 6.811733 8.534744 12.57136 27.71651 211.3416 35.67496 21.8923 16.60782 14.15556 11.27563 11.04221 2
14.34813 5.725752 6.008721 6.812291 8.535444 12.57239 27.72217 211.336 35.67266 21.89089 16.60676 14.15465 11.27517 11.04176 2
14.34046 5.726313 6.009309 6.812957 8.536282 12.57362 27.72897 211.3288 35.66988 21.88918 16.60546 14.15355 11.27462 11.04122 2
14.33121 5.726979 6.010009 6.813751 8.537273 12.57509 27.73703 211.3197 35.66655 21.88713 16.6039 14.15222 11.27394 11.04056 2
14.3203 5.727759 6.010828 6.814679 8.538436 12.5768 27.74653 211.3088 35.66258 21.8847 16.60206 14.15065 11.27314 11.03978 2
14.30757 5.728662 6.011775 6.815753 8.539783 12.57878 27.75756 211.2957 35.65797 21.88187 16.59991 14.14882 11.27221 11.03886 2
14.2929 5.729698 6.012863 6.816987 8.541328 12.58106 27.77022 211.2803 35.65265 21.8786 16.59744 14.14671 11.27114 11.03781 2
14.27611 5.730878 6.014102 6.818391 8.543087 12.58365 27.78462 211.2626 35.64658 21.87488 16.59461 14.1443 11.2699 11.0366 2
14.25715 5.732208 6.015499 6.819974 8.545072 12.58657 27.80092 211.2426 35.63971 21.87066 16.59141 14.14157 11.26851 11.03524 2
14.23616 5.733657 6.017021 6.821702 8.547238 12.58977 27.81891 211.2167 35.63184 21.86585 16.58777 14.13847 11.26689 11.03366 2
14.21321 5.735209 6.01865 6.823546 8.549549 12.59317 27.83818 211.1842 35.62328 21.86059 16.58377 14.13506 11.26511 11.03191 2
14.21321 5.735209 6.01865 6.823546 8.549549 12.59317 27.83818 211.1842 35.62328 21.86059 16.58377 14.13506 11.26511 11.03191 2
14.18821 5.73693 6.020455 6.825593 8.55211 12.59693 27.85926 211.1483 35.61415 21.85497 16.57951 14.13142 11.26322 11.03006 2
14.1604 5.738887 6.02251 6.827921 8.555026 12.60123 27.88293 211.113 35.60431 21.84892 16.57491 14.1275 11.26122 11.0281 2
14.12943 5.741065 6.024795 6.83051 8.558266 12.60599 27.90916 211.0789 35.59351 21.84227 16.56986 14.12319 11.25904 11.02596 2
14.09565 5.743423 6.027268 6.833314 8.561777 12.61116 27.93772 211.0446 35.58168 21.835 16.56434 14.11849 11.25665 11.02362 2
14.05928 5.745954 6.029926 6.836327 8.565552 12.61672 27.96852 211.0089 35.56887 21.82714 16.55837 14.1134 11.25406 11.02108 2
14.02049 5.748652 6.032758 6.839537 8.569573 12.62264 28.00136 210.9712 35.55519 21.81874 16.552 14.10797 11.2513 11.01838 2
13.97931 5.751516 6.035765 6.842947 8.573847 12.62894 28.03628 210.9312 35.54065 21.80982 16.54524 14.10221 11.24837 11.01551 2
13.97931 5.751516 6.035765 6.842947 8.573847 12.62894 28.03628 210.9312 35.54065 21.80982 16.54524 14.10221 11.24837 11.01551 2
13.9358 5.754544 6.038944 6.846552 8.578365 12.6356 28.07319 210.8888 35.52528 21.8004 16.53809 14.09612 11.24528 11.01248 2
13.88987 5.757741 6.042301 6.850359 8.583138 12.64263 28.1122 210.844 35.50904 21.79044 16.53055 14.08969 11.24201 11.00928 2
13.79091 5.764632 6.049537 6.858564 8.593421 12.65779 28.19622 210.7473 35.47406 21.769 16.51429 14.07584 11.23497 11.00239 2
13.73784 5.768327 6.053417 6.862963 8.598935 12.66591 28.24127 210.6954 35.45533 21.75752 16.50558 14.06841 11.2312 10.9987 2
13.68238 5.77219 6.057472 6.867562 8.604698 12.67441 28.28836 210.6411 35.43572 21.7455 16.49647 14.06065 11.22725 10.99483 2
13.62457 5.776216 6.061699 6.872355 8.610704 12.68326 28.3374 210.5845 35.41531 21.73298 16.48697 14.05256 11.22314 10.99081 2
13.56436 5.780409 6.066102 6.877348 8.616961 12.69247 28.38849 210.5255 35.39405 21.71994 16.47708 14.04413 11.21886 10.98662 2
13.5018 5.784767 6.070677 6.882535 8.623463 12.70205 28.4416 210.4642 35.37196 21.70639 16.46681 14.03537 11.21441 10.98226 2
13.43686 5.789464 6.075861 6.888753 8.631861 12.71607 28.52597 210.4493 35.33487 21.68761 16.45397 14.02521 11.20929 10.97769 3
13.36958 5.794659 6.08203 6.896709 8.643547 12.73796 28.66637 106.8291 35.27119 21.65973 16.43678 14.01274 11.20309 10.97287 3
13.29992 5.7984 6.089551 6.907077 8.659816 12.77086 28.8862 106.7578 35.17077 21.6193 16.41361 13.99714 11.19541 10.96773 3
13.22789 5.805087 6.098733 6.920412 8.681746 12.81743 29.20663 106.6835 35.02588 21.56364 16.38322 13.97778 11.18593 10.96221 3
13.15352 5.812737 6.109874 6.937257 8.710395 12.88033 29.65106 106.6064 34.82985 21.49037 16.34445 13.95407 11.17437 10.95629 3
13.07678 5.82151 6.123274 6.958143 8.746788 12.96217 30.24571 106.5269 34.57754 21.39752 16.29636 13.92552 11.16049 10.94993 3
12.99775 5.831192 6.138275 6.981744 8.788257 13.05632 30.94803 106.7409 34.2944 21.29339 16.2427 13.89396 11.1451 10.94315 3
12.91637 5.841535 6.154275 7.006915 8.832537 13.15724 31.72134 104.0063 34.00006 21.18453 16.1865 13.86091 11.1289 10.93602 3
12.83268 5.852348 6.170793 7.032734 8.8778 13.26039 32.53262 101.4016 33.70923 21.07592 16.13005 13.82749 11.11241 10.92858 3
12.74664 5.863438 6.187391 7.058382 8.922428 13.36169 33.34887 99.02433 33.43338 20.97157 16.07526 13.79465 11.09607 10.92085 3
12.65831 5.874638 6.203691 7.083142 8.96499 13.45747 34.13595 96.93917 33.18162 20.87474 16.02365 13.76315 12.82771 10.91283 3
12.56767 5.885768 6.219324 7.106336 9.004143 13.54427 34.8584 95.19044 32.9614 20.78818 15.97654 13.73367 12.80842 10.90453 3
12.47474 5.896884 6.234462 7.128319 9.040606 13.62387 35.52699 93.69739 32.76582 20.70963 15.93292 13.70569 12.78947 10.89596 2
12.37959 5.908037 6.24926 7.149397 9.074999 13.69782 36.15199 92.39931 32.58937 20.63729 15.89196 13.67884 12.77069 10.88711 2
12.28212 5.919283 6.263849 7.169821 9.107812 13.76731 36.7416 91.25304 32.42797 20.56975 15.853 13.65277 12.75195 10.87796 2
12.18238 5.930653 6.278313 7.189753 9.139373 13.83318 37.30139 90.22904 32.27883 20.5061 15.81563 13.62728 12.73317 10.86852 2
12.0784 5.942336 6.292789 7.209258 9.169594 13.89474 37.81957 89.34037 32.14352 20.44669 15.77987 13.60222 12.7141 10.85854 2
11.97413 5.953956 6.307097 7.228436 9.199153 13.95465 38.32778 88.50612 32.01378 20.38914 15.74493 13.57754 12.69513 10.84854 2
11.86747 5.96593 6.32168 7.247793 9.2287 14.01388 38.82975 87.71954 31.88814 20.33258 15.71018 13.5527 12.67578 10.83813 2
11.75794 5.978085 6.336202 7.266732 9.257071 14.06948 39.29441 87.03115 31.77318 20.27937 15.67673 13.52826 12.65624 10.82733 2
11.64592 5.990498 6.350866 7.285651 9.285089 14.81017 39.74336 86.3951 31.66343 20.22762 15.64371 13.5038 12.6364 10.81617 2
11.5318 6.003119 6.365607 7.304462 9.312603 14.87949 40.17242 85.81387 31.55948 20.1776 15.61129 13.47942 12.61633 10.80469 2
11.41554 6.015983 6.380491 7.323277 9.339832 14.94754 40.58652 85.27544 31.45989 20.12878 15.57922 13.45501 12.59596 10.79288 2
11.29704 6.029086 6.395515 7.342097 9.366778 15.01433 40.98517 84.77772 31.36451 20.08113 15.54746 13.43055 12.57531 10.78074 2
11.17635 6.042429 6.410696 7.36096 9.393525 15.08012 41.37045 84.31466 31.27263 20.03439 15.51592 13.40599 12.55434 10.76827 2
11.05338 6.056069 6.426107 7.379975 9.420256 15.14536 41.74559 83.87956 31.1834 19.98824 15.48441 13.38121 12.533 10.75544 2
11.05338 6.056069 6.426107 7.379975 9.420256 15.14536 41.74559 83.87956 31.1834 19.98824 15.48441 13.38121 12.533 10.75544 2
10.92819 6.069916 6.44164 7.398985 9.446718 15.20943 42.10527 83.4781 31.09772 19.94304 15.45315 13.35636 12.51137 10.74231 2
10.8008 6.084054 6.457417 7.41819 9.473267 15.27329 42.45776 83.09679 31.01379 19.89815 15.4218 13.33126 12.48936 10.72884 2
10.67121 6.098433 6.473379 7.437509 9.499775 15.33665 42.80058 82.73778 30.932 19.85371 15.39046 13.30596 12.46703 10.71506 2
10.53942 6.113085 6.489573 7.457012 9.526372 15.39981 43.13625 82.39654 30.85175 19.80951 15.35901 13.28041 12.44432 10.70096 2
10.40544 6.127999 6.505989 7.476694 9.55305 15.46281 43.46503 82.07178 30.77292 19.7655 15.32744 13.25459 12.42126 10.68655 2
10.26927 6.143181 6.522639 7.496575 9.579855 15.52576 43.78796 81.76129 30.69521 19.72159 15.29571 13.2285 12.39782 10.67183 2
10.13094 6.158623 6.539521 7.51666 9.6068 15.58873 44.10564 81.46357 30.61848 19.67772 15.26379 13.20211 12.37402 10.65681 2
9.990457 6.174328 6.556641 7.53696 9.633913 15.6518 44.41883 81.177 30.54252 19.63384 15.23166 13.17543 12.34986 10.64149 2
9.847786 6.190306 6.574013 7.557496 9.661229 15.71506 44.72828 80.90022 30.46714 19.58986 15.19928 13.14842 12.3253 10.62586 2
9.847786 6.190306 6.574013 7.557496 9.661229 15.71506 44.72828 80.90022 30.46714 19.58986 15.19928 13.14842 12.3253 10.62586 2
9.702965 6.206547 6.59163 7.578267 9.688756 15.77855 45.03445 80.63211 30.39223 19.54576 15.16663 13.12109 12.30038 10.60994 2
9.555997 6.223045 6.60949 7.599275 9.716506 15.84233 45.33805 80.37139 30.31763 19.50148 15.1337 13.09344 12.27509 11.43364 2
9.406915 6.239808 6.627602 7.620533 9.744499 15.90646 45.63941 80.11729 30.24325 19.45699 15.10047 13.06545 12.24942 12.31954 2
9.255692 6.256837 6.64597 7.642049 9.772757 15.97098 45.93916 79.86883 30.16895 19.41223 15.06692 13.0371 12.22337 12.29383 2
9.102364 6.274123 6.66459 7.663819 9.801278 16.03592 46.23751 79.62539 30.09468 19.36721 15.03305 13.00841 12.19695 12.26771 2
